Collision Date,Collision Time Range,Injury Type,Latitude,Longitude,Modes,Risk
2016-06-29,21:00-23:59,Minor,49.25709273,-123.1412628,Veh-Veh,
2016-06-28,15:00-17:59,Minor,49.225329,-123.080051,Veh-Veh,
2016-06-28,0:00-2:59,Minor,49.28129465,-123.0974737,Veh-Veh,
2016-06-28,6:00-8:59,Minor,49.21288192,-123.0770983,Veh-Veh,
2016-06-28,,Minor,49.21288192,-123.0770983,Veh-Cyl,
2016-06-28,,Minor,49.22598483,-123.1129557,Veh-Mot,
2016-06-28,21:00-23:59,Severe,49.24485177,-123.1113375,Ped-Unk,
2016-06-27,,Minor,49.27745426,-123.0440838,Cyl-Ped,
2016-06-25,6:00-8:59,Minor,49.22529435,-123.0772914,Veh-Veh,
2016-06-25,6:00-8:59,Minor,49.22529435,-123.0772914,Veh-Veh,
2016-06-25,,Severe,49.27536296,-123.1299131,Veh-Cyl,
2016-06-25,,Minor,49.26143084,-123.0775191,Cyl-Unk,
2016-06-25,0:00-2:59,Minor,49.23474503,-123.1730446,Veh-Veh,
2016-06-24,0:00-2:59,Minor,49.22529435,-123.0772914,Veh-Veh,
2016-06-23,18:00-20:59,Minor,49.25749035,-123.101191,Veh-Mot,
2016-06-23,18:00-20:59,Minor,49.21288192,-123.0770983,Veh-Veh,
2016-06-23,18:00-20:59,Minor,49.27486173,-123.115976,Veh-Veh,
2016-06-23,18:00-20:59,Minor,49.27486173,-123.115976,Veh-Veh,
2016-06-22,,Minor,49.28132157,-123.0770929,Single Cyl,
2016-06-22,18:00-20:59,Severe,49.26953958,-123.0618879,Veh-Veh,
2016-06-22,,Minor,49.25822237,-123.153138,Veh-Veh,
2016-06-21,,Minor,49.23474107,-123.1702583,Veh-Veh,
2016-06-21,18:00-20:59,Minor,49.23474107,-123.1702583,Veh-Veh,
2016-06-21,0:00-2:59,Minor,49.26948245,-123.0414825,Single Cyl,
2016-06-21,,Minor,49.29685173,-123.026349,Veh-Veh,
2016-06-20,18:00-20:59,Minor,49.23534795,-123.1280266,Veh-Mot,
2016-06-20,,Minor,49.28113855,-123.0493305,Single Cyl,
2016-06-19,0:00-2:59,Minor,49.23476827,-123.189651,Veh-Veh,
2016-06-19,9:00-11:59,Minor,49.28936538,-123.1386213,Veh-Veh,
2016-06-18,15:00-17:59,Minor,49.26247366,-123.0891189,Veh-Veh,
2016-06-18,21:00-23:59,Minor,49.23476827,-123.189651,Veh-Ped,
2016-06-18,12:00-14:59,Severe,49.28233292,-123.1022158,Single Cyl,
2016-06-18,,Minor,49.24761986,-123.0901606,Single Cyl,
2016-06-18,12:00-14:59,Severe,49.20937554,-123.1189441,Single Mot,
2016-06-17,15:00-17:59,Minor,49.26550105,-123.1480643,Cyl-Unk,
2016-06-17,21:00-23:59,Minor,49.23354342,-123.1161922,Veh-Mot,
2016-06-17,18:00-20:59,Minor,49.26916794,-123.1006969,Cyl-Unk,
2016-06-17,18:00-20:59,Minor,49.23474107,-123.1702583,,
2016-06-17,18:00-20:59,Minor,49.21298808,-123.1300958,Veh-Mot,
2016-06-15,6:00-8:59,Minor,49.24565534,-123.0968616,Veh-Veh,
2016-06-15,18:00-20:59,Minor,49.26857433,-123.1826563,Ped-Unk,
2016-06-15,9:00-11:59,Minor,49.25964029,-123.1267288,Veh-Ped,
2016-06-14,9:00-11:59,Minor,49.20292174,-123.077401,Veh-Veh,
2016-06-14,12:00-14:59,Minor,49.20543212,-123.0233584,Veh-Veh,
2016-06-14,12:00-14:59,Minor,49.29364404,-123.1366329,Cyl-Unk,
2016-06-13,18:00-20:59,Minor,49.26420486,-123.1759105,Cyl-Unk,
2016-06-13,,Minor,49.2330791,-123.1015186,Veh-Veh,
2016-06-13,21:00-23:59,Severe,49.22194752,-123.0236066,Veh-Mot,
2016-06-13,9:00-11:59,Minor,49.24450721,-123.0237842,Veh-Veh,
2016-06-13,,Minor,49.24450721,-123.0237842,Veh-Veh,
2016-06-13,15:00-17:59,Minor,49.27450779,-123.2102887,Veh-Veh,
2016-06-13,9:00-11:59,Minor,49.25814852,-123.0285177,Cyl-Unk,
2016-06-13,15:00-17:59,Severe,49.25003093,-123.1785855,Veh-Ped,
2016-06-12,,Minor,49.25270449,-123.1009237,Single Cyl,
2016-06-12,3:00-5:59,Minor,49.26285921,-123.099514,Veh-Veh,
2016-06-12,18:00-20:59,Severe,49.26348277,-123.1313576,Veh-Veh,
2016-06-11,12:00-14:59,Minor,49.27277625,-123.1000281,Veh-Veh,
2016-06-11,6:00-8:59,Severe,49.27675575,-123.0772281,Veh-Veh,
2016-06-11,15:00-17:59,Minor,49.26359788,-123.1385577,Cyl-Unk,
2016-06-11,21:00-23:59,Minor,49.26291341,-123.1009596,Cyl-Unk,
2016-06-11,21:00-23:59,Minor,49.20292174,-123.077401,Single Cyl,
2016-06-10,9:00-11:59,Minor,49.22651461,-123.0907409,Veh-Veh,
2016-06-10,9:00-11:59,Minor,49.2107292,-123.1301707,Veh-Veh,
2016-06-10,15:00-17:59,Minor,49.20860441,-123.1391906,Veh-Veh,
2016-06-09,12:00-14:59,Minor,49.24210015,-123.1534596,Veh-Cyl,
2016-06-09,21:00-23:59,Minor,49.26820584,-123.1575053,Veh-Veh,
2016-06-08,21:00-23:59,Minor,49.26143084,-123.0775191,Veh-Cyl,
2016-06-08,18:00-20:59,Minor,49.26519771,-123.0793788,Veh-Veh,
2016-06-08,18:00-20:59,Minor,49.27538076,-123.137183,Veh-Veh,
2016-06-08,6:00-8:59,Minor,49.26190647,-123.0390441,Single Cyl,
2016-06-08,15:00-17:59,Minor,49.27538076,-123.137183,Veh-Veh,
2016-06-07,,Minor,49.21935069,-123.1401475,Veh-Veh,
2016-06-07,,Minor,49.25372045,-123.0899652,Veh-Ped,
2016-06-07,15:00-17:59,Severe,49.26820584,-123.1575053,Cyl-Ped,
2016-06-06,,Minor,49.2347595,-123.1820259,Veh-Veh,
2016-06-06,,Minor,49.2347595,-123.1820259,Veh-Veh,
2016-06-06,15:00-17:59,Minor,49.2347595,-123.1820259,Veh-Veh,
2016-06-06,6:00-8:59,Minor,49.25063247,-123.0237298,Veh-Veh,
2016-06-06,12:00-14:59,Minor,49.2347595,-123.1820259,Veh-Veh,
2016-06-06,,Minor,49.26959959,-123.0696217,Mot-Ped,
2016-06-06,12:00-14:59,Minor,49.27925815,-123.1230138,Veh-Veh,
2016-06-05,,Minor,49.2704759,-123.100642,Single Cyl,
2016-06-05,18:00-20:59,Severe,49.27933833,-123.1132451,Veh-Veh,
2016-06-05,,Minor,49.26953958,-123.0618879,Single Cyl,
2016-06-05,9:00-11:59,Minor,49.26348277,-123.1313576,Veh-Veh,
2016-06-05,,Severe,49.27277625,-123.1000281,Veh-Ped,
2016-06-05,12:00-14:59,Minor,49.28392314,-123.0762674,Single Cyl,
2016-06-04,21:00-23:59,Minor,49.27308275,-123.1259028,Veh-Veh,
2016-06-04,18:00-20:59,Minor,49.27308275,-123.1259028,Cyl-Cyl,
2016-06-04,18:00-20:59,Minor,49.25775009,-123.0698509,Veh-Veh,
2016-06-04,18:00-20:59,Severe,49.27492352,-123.0999329,Veh-Cyl,
2016-06-04,21:00-23:59,Minor,49.27699988,-123.1195259,Veh-Veh,
2016-06-03,18:00-20:59,Severe,49.20782946,-123.1392185,Veh-Ped,
2016-06-03,15:00-17:59,Severe,49.26407036,-123.1681743,Ped-Unk,
2016-06-03,12:00-14:59,Minor,49.26824515,-123.0696465,Single Cyl,
2016-06-02,,Severe,49.2320215,-123.0311398,Veh-Cyl,
2016-06-02,18:00-20:59,Minor,49.25479432,-123.1009926,Single Cyl,
2016-06-02,12:00-14:59,Minor,49.26387632,-123.2121394,Veh-Ped,
2016-06-02,12:00-14:59,Severe,49.26296007,-123.1029608,Veh-Veh,
2016-06-02,12:00-14:59,Minor,49.27963427,-123.0283254,Ped-Unk,
2016-06-02,,Minor,49.23456768,-123.1550098,Ped-Unk,
2016-06-02,,Minor,49.23955535,-123.0530512,Veh-Veh,
2016-06-02,18:00-20:59,Minor,49.24320402,-123.1181567,Veh-Veh,
2016-06-01,15:00-17:59,Minor,49.24236867,-123.1852632,Veh-Ped,
2016-06-01,,Minor,49.26816851,-123.1551355,Veh-Veh,
2016-06-01,,Minor,49.24152038,-123.1301052,Veh-Mot,
2016-06-01,12:00-14:59,Severe,49.22170636,-123.1400535,Single Cyl,
2016-06-01,,Minor,49.26305137,-123.10683,Veh-Veh,
2016-05-31,18:00-20:59,Minor,49.24540492,-123.0762541,Veh-Veh,
2016-05-31,18:00-20:59,Minor,49.26305137,-123.10683,Veh-Veh,
2016-05-31,15:00-17:59,Minor,49.26302847,-123.1058629,Veh-Veh,
2016-05-31,6:00-8:59,Minor,49.27529934,-123.0695272,Single Cyl,
2016-05-31,18:00-20:59,Minor,49.25656467,-123.0984313,Veh-Veh,
2016-05-31,18:00-20:59,Minor,49.22474187,-123.0410467,Veh-Veh,
2016-05-31,,Minor,49.26152507,-123.0891346,Veh-Mot,
2016-05-30,15:00-17:59,Minor,49.23061387,-123.1397173,Veh-Veh,
2016-05-30,,Severe,49.27567823,-123.1303841,Single Cyl,
2016-05-30,15:00-17:59,Minor,49.29047538,-123.1304647,Veh-Veh,
2016-05-30,9:00-11:59,Minor,49.22547178,-123.0907739,Single Cyl,
2016-05-30,15:00-17:59,Minor,49.23061387,-123.1397173,Veh-Veh,
2016-05-30,15:00-17:59,Minor,49.23061387,-123.1397173,Veh-Veh,
2016-05-30,15:00-17:59,Minor,49.23061387,-123.1397173,Veh-Veh,
2016-05-30,6:00-8:59,Severe,49.26916794,-123.1006969,Veh-Veh,
2016-05-29,9:00-11:59,Minor,49.27277625,-123.1000281,Veh-Veh,
2016-05-29,6:00-8:59,Minor,49.280528,-123.1249743,Cyl-Ped,
2016-05-29,9:00-11:59,Minor,49.21484491,-123.0910341,Veh-Veh,
2016-05-29,15:00-17:59,Minor,49.23230884,-123.0236472,Cyl-Unk,
2016-05-28,6:00-8:59,Minor,49.28376446,-123.1200828,Veh-Cyl,
2016-05-28,15:00-17:59,Minor,49.23164475,-123.1162668,Veh-Veh,
2016-05-28,15:00-17:59,Minor,49.2339516,-123.1280743,Veh-Veh,
2016-05-28,15:00-17:59,Minor,49.28376446,-123.1200828,Veh-Veh,
2016-05-28,15:00-17:59,Minor,49.28376446,-123.1200828,Veh-Veh,
2016-05-28,15:00-17:59,Minor,49.23457602,-123.1555619,Veh-Veh,
2016-05-28,12:00-14:59,Minor,49.27767083,-123.0998124,Single Cyl,
2016-05-28,18:00-20:59,Minor,49.21484491,-123.0910341,Veh-Veh,
2016-05-28,9:00-11:59,Minor,49.27675575,-123.0772281,Veh-Veh,
2016-05-27,9:00-11:59,Minor,49.21298808,-123.1300958,Veh-Veh,
2016-05-27,15:00-17:59,Minor,49.27011719,-123.1006575,Veh-Veh,
2016-05-27,15:00-17:59,Minor,49.24152038,-123.1301052,Veh-Cyl,
2016-05-27,18:00-20:59,Minor,49.23594287,-123.042316,Veh-Veh,
2016-05-27,18:00-20:59,Minor,49.21652429,-123.0910018,Veh-Veh,
2016-05-27,12:00-14:59,Severe,49.26363738,-123.1410197,Cyl-Unk,
2016-05-27,21:00-23:59,Minor,49.25815019,-123.033772,Veh-Mot,
2016-05-26,21:00-23:59,Minor,49.21825543,-123.0909531,Veh-Veh,
2016-05-25,15:00-17:59,Minor,49.264469,-123.1360634,Single Cyl,
2016-05-25,15:00-17:59,Minor,49.2486426,-123.0901571,Veh-Veh,
2016-05-24,0:00-2:59,Minor,49.25458884,-123.1389127,Veh-Veh,
2016-05-24,,Severe,49.26340646,-123.1265892,Veh-Ped,
2016-05-23,18:00-20:59,Minor,49.25801856,-123.1910572,Ped-Unk,
2016-05-22,,Minor,49.27764881,-123.0772095,Veh-Veh,
2016-05-22,21:00-23:59,Minor,49.24455757,-123.0339806,Cyl-Unk,
2016-05-22,15:00-17:59,Minor,49.2330791,-123.1015186,Cyl-Unk,
2016-05-21,0:00-2:59,Minor,49.25965326,-123.0814249,Veh-Veh,
2016-05-21,6:00-8:59,Minor,49.26285921,-123.099514,Veh-Veh,
2016-05-21,18:00-20:59,Minor,49.25965326,-123.0814249,Veh-Mot,
2016-05-20,6:00-8:59,Severe,49.24186874,-123.1393225,Veh-Veh,
2016-05-20,6:00-8:59,Minor,49.26214928,-123.0566011,Veh-Veh,
2016-05-20,6:00-8:59,Minor,49.26214928,-123.0566011,Veh-Veh,
2016-05-19,,Minor,49.26371381,-123.1457578,Veh-Veh,
2016-05-19,,Minor,49.21445864,-123.130047,Veh-Veh,
2016-05-19,9:00-11:59,Minor,49.19818075,-123.12405,Veh-Cyl,
2016-05-18,15:00-17:59,Minor,49.28113855,-123.0493305,Cyl-Ped,
2016-05-18,15:00-17:59,Severe,49.24848074,-123.0761522,Veh-Mot,
2016-05-18,,Minor,49.20451133,-123.1363157,Single Cyl,
2016-05-18,12:00-14:59,Minor,49.2330791,-123.1015186,Veh-Mot,
2016-05-18,18:00-20:59,Severe,49.28113855,-123.0493305,Veh-Veh,
2016-05-18,18:00-20:59,Severe,49.28113855,-123.0493305,Veh-Veh,
2016-05-17,,Minor,49.25372045,-123.0899652,Single Cyl,
2016-05-17,15:00-17:59,Minor,49.27081775,-123.114945,Veh-Veh,
2016-05-17,12:00-14:59,Minor,49.23340226,-123.1396206,Veh-Veh,
2016-05-17,,Minor,49.25083594,-123.1390313,Cyl-Unk,
2016-05-17,9:00-11:59,Minor,49.28034179,-123.0973372,Veh-Veh,
2016-05-16,,Minor,49.27864779,-123.1076207,Veh-Veh,
2016-05-15,,Minor,49.21838072,-123.097752,Single Cyl,
2016-05-15,12:00-14:59,Severe,49.21838072,-123.097752,Veh-Veh,
2016-05-15,15:00-17:59,Severe,49.23271452,-123.077031,Veh-Veh,
2016-05-14,9:00-11:59,Severe,49.21953148,-123.1545187,Veh-Ped,
2016-05-14,9:00-11:59,Minor,49.21953148,-123.1545187,Veh-Veh,
2016-05-14,21:00-23:59,Minor,49.23457602,-123.1555619,Veh-Veh,
2016-05-13,12:00-14:59,Severe,49.2388946,-123.0554442,Single Cyl,
2016-05-13,9:00-11:59,Severe,49.26777891,-123.0962934,Veh-Veh,
2016-05-13,12:00-14:59,Minor,49.24516447,-123.0651533,Veh-Veh,
2016-05-13,12:00-14:59,Minor,49.2388946,-123.0554442,Veh-Veh,
2016-05-12,21:00-23:59,Minor,49.21103142,-123.0720995,Veh-Veh,
2016-05-12,12:00-14:59,Minor,49.24722529,-123.101172,Ped-Unk,
2016-05-12,6:00-8:59,Minor,49.23271452,-123.077031,Veh-Veh,
2016-05-12,15:00-17:59,Minor,49.24052617,-123.1027763,Veh-Ped,
2016-05-11,18:00-20:59,Minor,49.24516447,-123.0651533,Veh-Veh,
2016-05-11,18:00-20:59,Severe,49.2233957,-123.0773622,Veh-Mot,
2016-05-11,18:00-20:59,Minor,49.24516447,-123.0651533,Veh-Veh,
2016-05-11,15:00-17:59,Minor,49.19818075,-123.12405,Veh-Veh,
2016-05-11,15:00-17:59,Minor,49.2339516,-123.1280743,Veh-Veh,
2016-05-10,9:00-11:59,Minor,49.23475373,-123.1787215,Veh-Veh,
2016-05-10,,Severe,49.19818075,-123.12405,Single Cyl,
2016-05-10,6:00-8:59,Minor,49.26686209,-123.1007941,Veh-Veh,
2016-05-09,,Minor,49.27165881,-123.1526352,Veh-Veh,
2016-05-08,0:00-2:59,Minor,49.26963153,-123.0734913,Veh-Veh,
2016-05-08,3:00-5:59,Minor,49.26963153,-123.0734913,Veh-Veh,
2016-05-08,0:00-2:59,Severe,49.27681516,-123.0813707,Veh-Veh,
2016-05-08,0:00-2:59,Minor,49.25346799,-123.056624,Cyl-Unk,
2016-05-07,6:00-8:59,Minor,49.25797223,-123.1375365,Cyl-Unk,
2016-05-07,12:00-14:59,Minor,49.26989372,-123.1527003,Cyl-Unk,
2016-05-07,12:00-14:59,Minor,49.27084437,-123.0884735,Cyl-Cyl,
2016-05-07,15:00-17:59,Severe,49.2478855,-123.1122387,Cyl-Unk,
2016-05-07,21:00-23:59,Minor,49.26259284,-123.1361317,Veh-Cyl,
2016-05-07,15:00-17:59,Minor,49.282187,-123.0703689,Cyl-Cyl,
2016-05-06,12:00-14:59,Minor,49.23457602,-123.1555619,Veh-Veh,
2016-05-06,15:00-17:59,Minor,49.28489398,-123.1183744,Veh-Veh,
2016-05-06,,Minor,49.26410406,-123.1701099,Veh-Cyl,
2016-05-06,12:00-14:59,Minor,49.2217975,-123.0774229,Veh-Mot,
2016-05-06,21:00-23:59,Minor,49.25508974,-123.1757627,Single Cyl,
2016-05-05,18:00-20:59,Minor,49.22611395,-123.1164924,Veh-Veh,
2016-05-04,,Severe,49.23288566,-123.0621268,Veh-Veh,
2016-05-04,12:00-14:59,Minor,49.25813856,-123.030315,Veh-Ped,
2016-05-04,15:00-17:59,Minor,49.27679384,-123.1346299,Veh-Cyl,
2016-05-04,9:00-11:59,Minor,49.23403026,-123.1303728,Veh-Veh,
2016-05-03,6:00-8:59,Minor,49.21693867,-123.1168544,Single Cyl,
2016-05-02,18:00-20:59,Severe,49.28251136,-123.1095463,Veh-Ped,
2016-05-02,18:00-20:59,Minor,49.25885304,-123.135086,Veh-Ped,
2016-05-02,15:00-17:59,Minor,49.27075643,-123.1514681,Single Cyl,
2016-05-02,18:00-20:59,Severe,49.28251136,-123.1095463,Veh-Mot,
2016-05-02,18:00-20:59,Minor,49.22730127,-123.0851858,Veh-Veh,
2016-05-01,0:00-2:59,Minor,49.28481882,-123.0616354,Veh-Veh,
2016-05-01,18:00-20:59,Minor,49.26151995,-123.1266591,Veh-Veh,
2016-05-01,12:00-14:59,Minor,49.26412124,-123.1710762,Cyl-Ped,
2016-05-01,12:00-14:59,Minor,49.24210015,-123.1534596,Mot-Ped,
2016-05-01,12:00-14:59,Minor,49.21814665,-123.0800688,Veh-Veh,
2016-05-01,18:00-20:59,Minor,49.27827161,-123.0493283,Ped-Unk,
2016-04-30,15:00-17:59,Minor,49.26597947,-123.0696924,Veh-Veh,
2016-04-30,15:00-17:59,Minor,49.2269205,-123.164664,Veh-Veh,
2016-04-30,21:00-23:59,Minor,49.26231941,-123.0697627,Cyl-Cyl,
2016-04-30,9:00-11:59,Minor,49.22424388,-123.1016816,Cyl-Cyl,
2016-04-30,15:00-17:59,Minor,49.22472013,-123.1016646,Veh-Veh,
2016-04-30,21:00-23:59,Minor,49.26805359,-123.1479666,Cyl-Unk,
2016-04-29,21:00-23:59,Minor,49.27165881,-123.1526352,Veh-Veh,
2016-04-28,,Minor,49.19938176,-123.135837,Cyl-Unk,
2016-04-28,21:00-23:59,Minor,49.26231941,-123.0697627,Veh-Veh,
2016-04-27,,Minor,49.27277625,-123.1000281,Single Cyl,
2016-04-27,12:00-14:59,Minor,49.27011719,-123.1006575,Veh-Ped,
2016-04-27,6:00-8:59,Minor,49.26920434,-123.1027012,Veh-Ped,
2016-04-26,18:00-20:59,Minor,49.26348277,-123.1313576,Ped-Unk,
2016-04-26,21:00-23:59,Minor,49.27733742,-123.0813625,Veh-Veh,
2016-04-26,15:00-17:59,Minor,49.21111006,-123.0807124,Veh-Veh,
2016-04-26,,Minor,49.22558116,-123.0975287,Veh-Veh,
2016-04-25,6:00-8:59,Severe,49.24627827,-123.0520434,Veh-Mot,
2016-04-23,15:00-17:59,Minor,49.26037603,-123.1139866,Veh-Veh,
2016-04-23,21:00-23:59,Minor,49.26599459,-123.1264939,Veh-Mot,
2016-04-23,9:00-11:59,Minor,49.24889656,-123.1100482,Veh-Veh,
2016-04-23,21:00-23:59,Minor,49.26862298,-123.1857025,Veh-Ped,
2016-04-23,6:00-8:59,Minor,49.20292174,-123.077401,Veh-Veh,
2016-04-22,9:00-11:59,Minor,49.26470945,-123.1067608,Cyl-Unk,
2016-04-22,12:00-14:59,Minor,49.27156176,-123.13456,Veh-Ped,
2016-04-22,18:00-20:59,Minor,49.20292174,-123.077401,Veh-Veh,
2016-04-22,18:00-20:59,Minor,49.24068085,-123.0377268,Veh-Veh,
2016-04-22,,Severe,49.26318198,-123.1128997,Single Cyl,
2016-04-21,15:00-17:59,Minor,49.2725977,-123.1561565,Veh-Cyl,
2016-04-21,6:00-8:59,Minor,49.26190647,-123.0390441,Veh-Veh,
2016-04-20,9:00-11:59,Minor,49.27650884,-123.1252068,Single Cyl,
2016-04-20,9:00-11:59,Severe,49.21109269,-123.0857901,Veh-Veh,
2016-04-20,,Minor,49.24763366,-123.1532523,Cyl-Ped,
2016-04-19,15:00-17:59,Minor,49.20292174,-123.077401,Veh-Veh,
2016-04-19,9:00-11:59,Severe,49.2596221,-123.0775552,Veh-Veh,
2016-04-19,,Minor,49.26862298,-123.1857025,Veh-Veh,
2016-04-19,12:00-14:59,Minor,49.27739867,-123.0849519,Veh-Veh,
2016-04-19,18:00-20:59,Minor,49.20507419,-123.1406438,Veh-Mot,
2016-04-19,12:00-14:59,Minor,49.2565498,-123.0974636,Veh-Veh,
2016-04-18,,Severe,49.21813734,-123.0785466,Veh-Veh,
2016-04-18,,Minor,49.26321841,-123.1148834,Veh-Cyl,
2016-04-17,02:32:00,Death,49.22147426,-123.1237489,,
2016-04-17,0:00-2:59,Minor,49.22384585,-123.1236698,Cyl-Unk,
2016-04-17,12:00-14:59,Minor,49.26252121,-123.0949225,Veh-Veh,
2016-04-16,3:00-5:59,Minor,49.22469398,-123.0351839,Veh-Veh,
2016-04-16,3:00-5:59,Severe,49.22469398,-123.0351839,Veh-Veh,
2016-04-16,15:00-17:59,Minor,49.23475373,-123.1787215,Veh-Veh,
2016-04-16,9:00-11:59,Minor,49.22752046,-123.0994521,Veh-Veh,
2016-04-16,18:00-20:59,Minor,49.26426559,-123.0813293,Veh-Veh,
2016-04-15,6:00-8:59,Minor,49.22527769,-123.0759113,Ped-Unk,
2016-04-15,9:00-11:59,Minor,49.22469398,-123.0351839,Veh-Cyl,
2016-04-15,,Minor,49.23466491,-123.1613373,Veh-Ped,
2016-04-15,6:00-8:59,Minor,49.21111006,-123.0807124,Cyl-Unk,
2016-04-14,21:00-23:59,Minor,49.2330791,-123.1015186,Cyl-Ped,
2016-04-14,6:00-8:59,Minor,49.23475373,-123.1787215,Veh-Ped,
2016-04-13,08:50:00,Death,49.28133561,-123.0996488,Single Ped,
2016-04-13,9:00-11:59,Severe,49.2320728,-123.0655556,Cyl-Ped,
2016-04-13,9:00-11:59,Severe,49.23333113,-123.1107373,Veh-Cyl,
2016-04-11,12:00-14:59,Minor,49.2339516,-123.1280743,Veh-Veh,
2016-04-11,9:00-11:59,Minor,49.2339516,-123.1280743,Veh-Veh,
2016-04-11,,Minor,49.24044912,-123.0988145,Single Cyl,
2016-04-10,,Minor,49.24030608,-123.0903465,Veh-Ped,
2016-04-10,12:00-14:59,Minor,49.27760913,-123.0742056,Veh-Veh,
2016-04-09,0:00-2:59,Minor,49.26231941,-123.0697627,Cyl-Unk,
2016-04-09,0:00-2:59,Minor,49.20292174,-123.077401,Cyl-Unk,
2016-04-08,15:00-17:59,Minor,49.24848074,-123.0761522,Veh-Veh,
2016-04-08,,Minor,49.23765694,-123.1279477,Veh-Veh,
2016-04-08,12:00-14:59,Minor,49.23765694,-123.1279477,Veh-Veh,
2016-04-08,,Minor,49.23765694,-123.1279477,Veh-Veh,
2016-04-08,12:00-14:59,Minor,49.20606355,-123.1234489,Veh-Veh,
2016-04-08,6:00-8:59,Minor,49.23333113,-123.1107373,Veh-Veh,
2016-04-08,15:00-17:59,Minor,49.2826344,-123.1217906,Single Cyl,
2016-04-07,15:00-17:59,Minor,49.28657712,-123.1158274,Veh-Veh,
2016-04-07,3:00-5:59,Severe,49.22696578,-123.1398433,Veh-Veh,
2016-04-07,18:00-20:59,Minor,49.25716787,-123.1459999,Veh-Mot,
2016-04-06,,Minor,49.21712053,-123.1292895,Veh-Veh,
2016-04-05,,Minor,49.24356487,-123.0618096,Veh-Veh,
2016-04-05,,Minor,49.24050232,-123.1014864,Veh-Veh,
2016-04-05,21:00-23:59,Minor,49.26920434,-123.1027012,Veh-Ped,
2016-04-04,,Minor,49.25120006,-123.1153127,Single Cyl,
2016-04-04,18:00-20:59,Minor,49.26340646,-123.1265892,Veh-Ped,
2016-04-04,,Minor,49.28138416,-123.1022551,Veh-Cyl,
2016-04-03,21:00-23:59,Minor,49.23271452,-123.077031,Ped-Unk,
2016-04-03,,Minor,49.26359788,-123.1385577,Single Cyl,
2016-04-03,12:00-14:59,Minor,49.21920398,-123.1285906,Cyl-Unk,
2016-04-03,12:00-14:59,Minor,49.21920398,-123.1285906,Veh-Veh,
2016-04-03,12:00-14:59,Minor,49.21920398,-123.1285906,Veh-Veh,
2016-04-02,9:00-11:59,Minor,49.26507499,-123.1758787,Single Cyl,
2016-04-02,21:00-23:59,Minor,49.27156176,-123.13456,Veh-Veh,
2016-04-02,15:00-17:59,Minor,49.22261042,-123.1400173,Single Cyl,
2016-04-02,,Severe,49.2107292,-123.1301707,Veh-Veh,
2016-04-01,6:00-8:59,Minor,49.24188342,-123.05813,Veh-Mot,
2016-03-31,09:22:00,Death,49.26189129,-123.0337576,Single Ped,
2016-03-31,15:00-17:59,Minor,49.20305947,-123.1347952,Veh-Veh,
2016-03-31,15:00-17:59,Minor,49.24143454,-123.1278187,Veh-Veh,
2016-03-31,6:00-8:59,Minor,49.27156176,-123.13456,Veh-Cyl,
2016-03-31,12:00-14:59,Severe,49.24143454,-123.1278187,Veh-Ped,
2016-03-31,,Severe,49.26425389,-123.1788451,Veh-Veh,
2016-03-31,12:00-14:59,Minor,49.26293669,-123.1019602,Veh-Veh,
2016-03-31,9:00-11:59,Minor,49.25973209,-123.0910995,Veh-Veh,
2016-03-30,12:00-14:59,Minor,49.26238115,-123.0775006,Veh-Veh,
2016-03-28,,Minor,49.2388167,-123.0395164,Single Cyl,
2016-03-27,18:00-20:59,Severe,49.23685247,-123.0768903,Veh-Ped,
2016-03-26,18:00-20:59,Minor,49.21935069,-123.1401475,Veh-Veh,
2016-03-26,,Minor,49.21935069,-123.1401475,Single Cyl,
2016-03-26,18:00-20:59,Minor,49.21935069,-123.1401475,Veh-Veh,
2016-03-26,,Minor,49.25953015,-123.065947,Cyl-Unk,
2016-03-25,6:00-8:59,Minor,49.22450951,-123.0907989,Ped-Unk,
2016-03-25,0:00-2:59,Severe,49.25006258,-123.1127863,Veh-Veh,
2016-03-24,,Severe,49.26105942,-123.1565866,Veh-Ped,
2016-03-24,,Minor,49.26105942,-123.1565866,Veh-Veh,
2016-03-23,15:00-17:59,Minor,49.26348277,-123.1313576,Veh-Veh,
2016-03-23,21:00-23:59,Severe,49.24843667,-123.0722098,Veh-Veh,
2016-03-22,15:00-17:59,Minor,49.225329,-123.080051,Single Cyl,
2016-03-22,21:00-23:59,Minor,49.23354342,-123.1161922,Veh-Veh,
2016-03-21,15:00-17:59,Minor,49.26852701,-123.179691,Veh-Veh,
2016-03-21,,Minor,49.28099711,-123.0812821,Single Cyl,
2016-03-21,15:00-17:59,Minor,49.26369805,-123.1009262,Cyl-Ped,
2016-03-21,15:00-17:59,Minor,49.21563488,-123.091027,Veh-Veh,
2016-03-21,18:00-20:59,Minor,49.24108389,-123.1184367,Cyl-Unk,
2016-03-19,,Severe,49.24629151,-123.0651215,Veh-Veh,
2016-03-19,,Minor,49.27451586,-123.1124862,Veh-Veh,
2016-03-18,12:00-14:59,Minor,49.24020915,-123.076405,Veh-Veh,
2016-03-18,12:00-14:59,Severe,49.27254022,-123.1526034,Single Cyl,
2016-03-18,0:00-2:59,Minor,49.25739557,-123.1602797,Veh-Mot,
2016-03-18,9:00-11:59,Minor,49.26712031,-123.1432605,Veh-Veh,
2016-03-17,12:00-14:59,Minor,49.2107292,-123.1301707,Veh-Veh,
