Collision Date,Collision Time Range,Injury Type,Latitude,Longitude,Modes,Risk
2016-04-22,,Severe,49.26318198,-123.1128997,Single Cyl,
2016-04-20,,Minor,49.24763366,-123.1532523,Cyl-Ped,
2016-04-20,9:00-11:59,Minor,49.27650884,-123.1252068,Single Cyl,
2016-04-17,0:00-2:59,Minor,49.22384585,-123.1236698,Cyl-Unk,
2016-04-15,6:00-8:59,Minor,49.21111006,-123.0807124,Cyl-Unk,
2016-04-14,21:00-23:59,Minor,49.2330791,-123.1015186,Cyl-Ped,
2016-04-13,9:00-11:59,Severe,49.2320728,-123.0655556,Cyl-Ped,
2016-04-11,,Minor,49.24044912,-123.0988145,Single Cyl,
2016-04-09,0:00-2:59,Minor,49.26231941,-123.0697627,Cyl-Unk,
2016-04-09,0:00-2:59,Minor,49.20292174,-123.077401,Cyl-Unk,
2016-04-08,15:00-17:59,Minor,49.2826344,-123.1217906,Single Cyl,
2016-04-04,,Minor,49.25120006,-123.1153127,Single Cyl,
2016-04-03,12:00-14:59,Minor,49.21920398,-123.1285906,Cyl-Unk,
2016-04-03,,Minor,49.26359788,-123.1385577,Single Cyl,
2016-04-02,9:00-11:59,Minor,49.26507499,-123.1758787,Single Cyl,
2016-04-02,15:00-17:59,Minor,49.22261042,-123.1400173,Single Cyl,
2016-03-28,,Minor,49.2388167,-123.0395164,Single Cyl,
2016-03-26,,Minor,49.25953015,-123.065947,Cyl-Unk,
2016-03-26,,Minor,49.21935069,-123.1401475,Single Cyl,
2016-03-22,15:00-17:59,Minor,49.225329,-123.080051,Single Cyl,
2016-03-21,15:00-17:59,Minor,49.26369805,-123.1009262,Cyl-Ped,
2016-03-21,18:00-20:59,Minor,49.24108389,-123.1184367,Cyl-Unk,
2016-03-21,,Minor,49.28099711,-123.0812821,Single Cyl,
2016-03-18,12:00-14:59,Severe,49.27254022,-123.1526034,Single Cyl,
2016-03-15,18:00-20:59,Minor,49.19818075,-123.12405,Cyl-Ped,
2016-03-09,,Minor,49.29006916,-123.137559,Cyl-Unk,
2016-03-05,12:00-14:59,Minor,49.25405677,-123.0533572,Single Cyl,
2016-03-05,21:00-23:59,Minor,49.25083594,-123.1390313,Single Cyl,
2016-02-29,,Minor,49.28111839,-123.0791584,Single Cyl,
2016-02-27,12:00-14:59,Minor,49.2339516,-123.1280743,Cyl-Unk,
2016-02-26,,Minor,49.20292174,-123.077401,Single Cyl,
2016-02-23,18:00-20:59,Minor,49.26291341,-123.1009596,Cyl-Unk,
2016-02-23,6:00-8:59,Minor,49.23545342,-123.1177992,Cyl-Unk,
2016-02-23,6:00-8:59,Minor,49.26826738,-123.1115106,Single Cyl,
2016-02-21,12:00-14:59,Severe,49.22655262,-123.1283157,Cyl-Cyl,
2016-02-21,,Minor,49.22611395,-123.1164924,Cyl-Unk,
2016-02-20,,Minor,49.26431737,-123.1265556,Single Cyl,
2016-02-19,,Minor,49.24020915,-123.076405,Cyl-Ped,
2016-02-17,9:00-11:59,Minor,49.27675575,-123.0772281,Cyl-Unk,
2016-02-14,,Minor,49.29045874,-123.1338611,Single Cyl,
2016-02-12,6:00-8:59,Minor,49.27277625,-123.1000281,Cyl-Cyl,
2016-02-10,,Minor,49.26397938,-123.1624029,Cyl-Ped,
2016-02-08,12:00-14:59,Minor,49.23433032,-123.139588,Cyl-Ped,
2016-01-21,,Minor,49.25817077,-123.0442814,Cyl-Ped,
2016-01-21,15:00-17:59,Minor,49.26291341,-123.1009596,Cyl-Unk,
2016-01-17,18:00-20:59,Minor,49.26047246,-123.119976,Single Cyl,
2016-01-15,6:00-8:59,Minor,49.23354342,-123.1161922,Cyl-Unk,
2016-01-14,,Minor,49.23085132,-123.155145,Single Cyl,
2016-01-11,12:00-14:59,Minor,49.26314668,-123.1109617,Cyl-Unk,
2016-01-08,21:00-23:59,Minor,49.27156176,-123.13456,Cyl-Unk,
2016-01-07,6:00-8:59,Severe,49.24803361,-123.1204121,Single Cyl,
2016-01-02,15:00-17:59,Severe,49.2436325,-123.0735309,Cyl-Cyl,
2015-12-30,0:00-2:59,Minor,49.20457485,-123.1303776,Cyl-Unk,
2015-12-29,,Severe,49.25966908,-123.0833602,Cyl-Ped,
2015-12-24,15:00-17:59,Minor,49.26776375,-123.0982009,Cyl-Unk,
2015-12-24,0:00-2:59,Minor,49.28858465,-123.1261904,Single Cyl,
2015-12-22,,Minor,49.26189129,-123.0337576,Mot-Cyl,
2015-12-16,6:00-8:59,Minor,49.27759254,-123.0727586,Cyl-Cyl,
2015-12-16,6:00-8:59,Minor,49.20457485,-123.1303776,Single Cyl,
2015-12-16,3:00-5:59,Minor,49.23034757,-123.1319689,Single Cyl,
2015-12-14,15:00-17:59,Severe,49.28128246,-123.0741199,Cyl-Cyl,
2015-12-12,12:00-14:59,Minor,49.21445864,-123.130047,Cyl-Unk,
2015-12-10,18:00-20:59,Minor,49.2102549,-123.0677849,Cyl-Unk,
2015-12-09,,Minor,49.20570946,-123.1347012,Single Cyl,
2015-11-30,6:00-8:59,Severe,49.26637314,-123.0988085,Single Cyl,
2015-11-28,12:00-14:59,Severe,49.23380638,-123.1238624,Single Cyl,
2015-11-26,18:00-20:59,Severe,49.25849829,-123.1070335,Cyl-Ped,
2015-11-26,6:00-8:59,Minor,49.24977569,-123.1592885,Single Cyl,
2015-11-26,,Minor,49.26238234,-123.1230414,Single Cyl,
2015-11-14,12:00-14:59,Minor,49.2635595,-123.1360969,Cyl-Cyl,
2015-11-09,15:00-17:59,Severe,49.26241202,-123.0813672,Cyl-Ped,
2015-11-05,9:00-11:59,Minor,49.24852516,-123.0800274,Single Cyl,
2015-10-30,6:00-8:59,Minor,49.20570946,-123.1347012,Single Cyl,
2015-10-25,,Minor,49.23296729,-123.0430923,Single Cyl,
2015-10-21,15:00-17:59,Minor,49.25100719,-123.0900683,Single Cyl,
2015-10-18,0:00-2:59,Minor,49.24988455,-123.0761063,Cyl-Unk,
2015-10-18,18:00-20:59,Minor,49.23273115,-123.0784138,Single Cyl,
2015-10-17,12:00-14:59,Minor,49.22566311,-123.101632,Cyl-Unk,
2015-10-16,,Minor,49.24848074,-123.0761522,Cyl-Unk,
2015-10-14,,Minor,49.28409347,-123.0995268,Cyl-Ped,
2015-10-14,,Severe,49.24843667,-123.0722098,Cyl-Unk,
2015-10-13,,Minor,49.28772594,-123.1274885,Single Cyl,
2015-10-11,12:00-14:59,Severe,49.28022436,-123.0565595,Cyl-Unk,
2015-10-11,,Minor,49.26628101,-123.086986,Cyl-Unk,
2015-10-09,0:00-2:59,Minor,49.26314668,-123.1109617,Cyl-Unk,
2015-10-06,,Minor,49.26035998,-123.1130055,Cyl-Cyl,
2015-10-06,18:00-20:59,Minor,49.22472013,-123.1016646,Single Cyl,
2015-10-05,18:00-20:59,Minor,49.26238115,-123.0775006,Cyl-Cyl,
2015-10-05,,Minor,49.20855867,-123.1421857,Cyl-Ped,
2015-10-03,12:00-14:59,Minor,49.21845771,-123.1018948,Cyl-Unk,
2015-10-02,15:00-17:59,Minor,49.26836797,-123.1683125,Cyl-Unk,
2015-09-30,18:00-20:59,Severe,49.23433032,-123.139588,Cyl-Unk,
2015-09-29,9:00-11:59,Minor,49.23318396,-123.0340375,Cyl-Cyl,
2015-09-29,12:00-14:59,Minor,49.27156176,-123.13456,Cyl-Unk,
2015-09-27,0:00-2:59,Minor,49.26530787,-123.1360318,Cyl-Unk,
2015-09-21,12:00-14:59,Severe,49.27536296,-123.1299131,Single Cyl,
2015-09-19,,Minor,49.27232269,-123.0786922,Single Cyl,
2015-09-18,,Minor,49.26023756,-123.1030787,Single Cyl,
2015-09-16,9:00-11:59,Minor,49.2486426,-123.0901571,Cyl-Ped,
2015-09-16,,Minor,49.26314668,-123.1109617,Single Cyl,
2015-09-15,,Severe,49.27970704,-123.1076172,Cyl-Cyl,
2015-09-15,12:00-14:59,Minor,49.2291428,-123.0892826,Cyl-Ped,
2015-09-11,15:00-17:59,Minor,49.21230528,-123.1170248,Single Cyl,
2015-09-10,0:00-2:59,Minor,49.26916794,-123.1006969,Single Cyl,
2015-09-09,15:00-17:59,Minor,49.21812717,-123.0770252,Cyl-Cyl,
2015-09-08,15:00-17:59,Minor,49.26285921,-123.099514,Cyl-Ped,
2015-09-08,15:00-17:59,Minor,49.26329845,-123.1198719,Single Cyl,
2015-09-07,,Minor,49.26231941,-123.0697627,Cyl-Unk,
2015-09-03,15:00-17:59,Minor,49.23685247,-123.0768903,Cyl-Unk,
2015-09-03,12:00-14:59,Minor,49.2647837,-123.1108908,Cyl-Unk,
2015-08-23,9:00-11:59,Minor,49.21314365,-123.140369,Single Cyl,
2015-08-22,15:00-17:59,Minor,49.21812717,-123.0770252,Cyl-Unk,
2015-08-22,,Minor,49.21712053,-123.1292895,Single Cyl,
2015-08-19,,Minor,49.24041175,-123.0969226,Cyl-Cyl,
2015-08-19,9:00-11:59,Minor,49.22649414,-123.197441,Cyl-Unk,
2015-08-19,18:00-20:59,Minor,49.23299577,-123.0972145,Cyl-Unk,
2015-08-18,6:00-8:59,Minor,49.23380638,-123.1238624,Cyl-Ped,
2015-08-18,18:00-20:59,Minor,49.26201146,-123.0495782,Single Cyl,
2015-08-16,18:00-20:59,Minor,49.24002845,-123.0653276,Cyl-Unk,
2015-08-13,9:00-11:59,Minor,49.24455757,-123.0339806,Single Cyl,
2015-08-13,18:00-20:59,Minor,49.27759254,-123.0727586,Single Cyl,
2015-08-12,18:00-20:59,Minor,49.26794008,-123.1408584,Cyl-Ped,
2015-08-12,6:00-8:59,Minor,49.28139328,-123.1370641,Cyl-Unk,
2015-08-12,,Minor,49.26905724,-123.2119508,Single Cyl,
2015-08-11,,Minor,49.21230528,-123.1170248,Cyl-Cyl,
2015-08-11,18:00-20:59,Severe,49.27226817,-123.1855663,Cyl-Cyl,
2015-08-09,9:00-11:59,Minor,49.24941352,-123.1390837,Cyl-Unk,
2015-08-07,15:00-17:59,Minor,49.25953015,-123.065947,Cyl-Unk,
2015-08-07,12:00-14:59,Minor,49.26171104,-123.1386286,Single Cyl,
2015-08-05,21:00-23:59,Minor,49.24702399,-123.1155094,Cyl-Unk,
2015-08-03,3:00-5:59,Minor,49.26055847,-123.0814057,Single Cyl,
2015-08-03,,Minor,49.27277625,-123.1000281,Single Cyl,
2015-08-02,15:00-17:59,Minor,49.27538076,-123.137183,Cyl-Unk,
2015-08-02,,Minor,49.24565534,-123.0968616,Cyl-Unk,
2015-08-02,21:00-23:59,Minor,49.26407036,-123.1681743,Cyl-Unk,
2015-08-01,15:00-17:59,Minor,49.25658427,-123.1012275,Single Cyl,
2015-07-31,12:00-14:59,Severe,49.23354342,-123.1161922,Single Cyl,
2015-07-31,,Minor,49.27753459,-123.0656161,Single Cyl,
2015-07-29,12:00-14:59,Minor,49.20847126,-123.1302457,Cyl-Ped,
2015-07-29,21:00-23:59,Minor,49.27649421,-123.1330893,Cyl-Unk,
2015-07-28,15:00-17:59,Minor,49.24020915,-123.076405,Cyl-Cyl,
2015-07-24,3:00-5:59,Minor,49.22521852,-123.0699241,Cyl-Unk,
2015-07-21,,Minor,49.2217975,-123.0774229,Single Cyl,
2015-07-19,0:00-2:59,Minor,49.26352062,-123.1337262,Single Cyl,
2015-07-18,18:00-20:59,Minor,49.26352062,-123.1337262,Single Cyl,
2015-07-17,9:00-11:59,Minor,49.28764315,-123.1162319,Cyl-Unk,
2015-07-16,,Minor,49.26869782,-123.0696375,Cyl-Ped,
2015-07-15,,Minor,49.26251786,-123.0945002,Cyl-Ped,
2015-07-15,,Minor,49.2665932,-123.1108123,Cyl-Unk,
2015-07-15,21:00-23:59,Minor,49.24143454,-123.1278187,Single Cyl,
2015-07-11,,Minor,49.27970704,-123.1076172,Single Cyl,
2015-07-10,6:00-8:59,Minor,49.26758098,-123.0546924,Cyl-Cyl,
2015-07-08,,Severe,49.20966799,-123.1182476,Cyl-Unk,
2015-07-06,,Minor,49.25406239,-123.0521797,Single Cyl,
2015-07-06,15:00-17:59,Minor,49.26916794,-123.1006969,Single Cyl,
2015-07-04,9:00-11:59,Minor,49.22737265,-123.090706,Cyl-Cyl,
2015-07-04,15:00-17:59,Minor,49.26195192,-123.0442822,Cyl-Unk,
2015-07-02,,Minor,49.26833515,-123.1187092,Cyl-Cyl,
2015-07-01,21:00-23:59,Minor,49.26108859,-123.0982756,Single Cyl,
2015-06-30,,Minor,49.27156176,-123.13456,Cyl-Cyl,
2015-06-30,,Minor,49.26407036,-123.1681743,Cyl-Unk,
2015-06-30,,Minor,49.26462026,-123.1018901,Cyl-Unk,
2015-06-30,,Minor,49.26517499,-123.1277235,Single Cyl,
2015-06-28,,Minor,49.26456509,-123.0988854,Single Cyl,
2015-06-26,15:00-17:59,Minor,49.26424284,-123.0784298,Cyl-Ped,
2015-06-26,6:00-8:59,Minor,49.25658427,-123.1012275,Single Cyl,
2015-06-25,12:00-14:59,Minor,49.27676634,-123.0998475,Single Cyl,
2015-06-24,0:00-2:59,Severe,49.24027466,-123.0860438,Cyl-Cyl,
2015-06-22,15:00-17:59,Minor,49.2444751,-123.063702,Cyl-Cyl,
2015-06-21,12:00-14:59,Minor,49.2325483,-123.1281222,Cyl-Unk,
2015-06-20,0:00-2:59,Minor,49.25803115,-123.1412282,Cyl-Unk,
2015-06-20,6:00-8:59,Minor,49.23477027,-123.1937221,Single Cyl,
2015-06-20,18:00-20:59,Minor,49.24792187,-123.2021883,Single Cyl,
2015-06-19,18:00-20:59,Minor,49.28128246,-123.0741199,Cyl-Unk,
2015-06-18,18:00-20:59,Minor,49.28384191,-123.0703315,Single Cyl,
2015-06-17,18:00-20:59,Minor,49.28264636,-123.1097548,Single Cyl,
2015-06-16,21:00-23:59,Severe,49.31555276,-123.138343,Cyl-Unk,
2015-06-16,15:00-17:59,Minor,49.26340646,-123.1265892,Single Cyl,
2015-06-15,15:00-17:59,Minor,49.26329845,-123.1198719,Cyl-Unk,
2015-06-15,15:00-17:59,Minor,49.23415345,-123.0358766,Single Cyl,
2015-06-14,12:00-14:59,Severe,49.2298159,-123.1163429,Single Cyl,
2015-06-13,9:00-11:59,Severe,49.28043451,-123.1022971,Cyl-Cyl,
2015-06-13,12:00-14:59,Minor,49.26291341,-123.1009596,Cyl-Ped,
2015-06-11,,Minor,49.20862417,-123.1405199,Cyl-Unk,
2015-06-11,9:00-11:59,Minor,49.21312305,-123.1390255,Single Cyl,
2015-06-10,0:00-2:59,Minor,49.2320728,-123.0655556,Single Cyl,
2015-06-10,15:00-17:59,Minor,49.25671752,-123.0898541,Single Cyl,
2015-06-09,18:00-20:59,Minor,49.27265418,-123.1597114,Single Cyl,
2015-06-09,9:00-11:59,Severe,49.23674424,-123.1279788,Single Cyl,
2015-06-08,18:00-20:59,Minor,49.29147651,-123.1354342,Cyl-Ped,
2015-06-08,6:00-8:59,Minor,49.26189129,-123.0337576,Cyl-Unk,
2015-06-08,18:00-20:59,Severe,49.26531038,-123.1147416,Cyl-Unk,
2015-06-06,,Minor,49.26171104,-123.1386286,Cyl-Cyl,
2015-06-05,18:00-20:59,Minor,49.23328719,-123.1094262,Cyl-Unk,
2015-06-05,,Minor,49.24028606,-123.0879691,Single Cyl,
2015-05-31,12:00-14:59,Minor,49.24617128,-123.1852216,Single Cyl,
2015-05-30,0:00-2:59,Minor,49.26519771,-123.0793788,Cyl-Unk,
2015-05-29,6:00-8:59,Minor,49.2847661,-123.0235204,Cyl-Unk,
2015-05-27,,Minor,49.21845771,-123.1018948,Single Cyl,
2015-05-27,15:00-17:59,Minor,49.2635595,-123.1360969,Single Cyl,
2015-05-27,,Minor,49.25817077,-123.0442814,Single Cyl,
2015-05-26,12:00-14:59,Minor,49.21845771,-123.1018948,Single Cyl,
2015-05-25,6:00-8:59,Minor,49.26607113,-123.131261,Cyl-Unk,
2015-05-25,9:00-11:59,Minor,49.26946941,-123.0364299,Cyl-Unk,
2015-05-24,,Minor,49.28392439,-123.063586,Single Cyl,
2015-05-23,12:00-14:59,Minor,49.280528,-123.1249743,Cyl-Unk,
2015-05-22,0:00-2:59,Minor,49.23061387,-123.1397173,Single Cyl,
2015-05-20,21:00-23:59,Minor,49.25839381,-123.1011524,Cyl-Unk,
2015-05-19,18:00-20:59,Minor,49.23289146,-123.0905577,Cyl-Unk,
2015-05-18,,Minor,49.24804255,-123.1786053,Single Cyl,
2015-05-13,15:00-17:59,Minor,49.24676737,-123.0686065,Cyl-Unk,
2015-05-11,,Minor,49.23354342,-123.1161922,Cyl-Cyl,
2015-05-11,,Minor,49.24220785,-123.0666347,Single Cyl,
2015-05-11,6:00-8:59,Minor,49.26715831,-123.1456298,Single Cyl,
2015-05-10,,Severe,49.23702403,-123.0904453,Cyl-Unk,
2015-05-09,9:00-11:59,Minor,49.24399049,-123.0566541,Single Cyl,
2015-05-08,15:00-17:59,Minor,49.25011309,-123.0760987,Cyl-Unk,
2015-05-06,,Minor,49.27492352,-123.0999329,Single Cyl,
2015-05-05,21:00-23:59,Severe,49.27664069,-123.0683715,Cyl-Cyl,
2015-05-03,18:00-20:59,Minor,49.26864981,-123.0638379,Cyl-Ped,
2015-05-02,9:00-11:59,Minor,49.27861606,-123.1220219,Cyl-Unk,
2015-04-30,12:00-14:59,Severe,49.26836797,-123.1683125,Cyl-Ped,
2015-04-28,12:00-14:59,Minor,49.27909366,-123.056566,Cyl-Ped,
2015-04-26,,Severe,49.21101282,-123.0911022,Cyl-Unk,
2015-04-25,9:00-11:59,Severe,49.225329,-123.080051,Single Cyl,
2015-04-20,6:00-8:59,Minor,49.2330791,-123.1015186,Cyl-Unk,
2015-04-18,9:00-11:59,Minor,49.24143454,-123.1278187,Single Cyl,
2015-04-16,9:00-11:59,Minor,49.26945987,-123.0336927,Single Cyl,
2015-04-15,,Minor,49.27985054,-123.1105509,Single Cyl,
2015-04-14,,Minor,49.24883036,-123.1040928,Cyl-Cyl,
2015-04-13,6:00-8:59,Minor,49.26959959,-123.0696217,Cyl-Unk,
2015-04-10,,Minor,49.21812717,-123.0770252,Single Cyl,
2015-04-09,18:00-20:59,Minor,49.26238115,-123.0775006,Cyl-Unk,
2015-04-09,,Minor,49.26407036,-123.1681743,Single Cyl,
2015-04-03,21:00-23:59,Minor,49.24143454,-123.1278187,Single Cyl,
2015-04-02,6:00-8:59,Severe,49.23570178,-123.1853209,Cyl-Unk,
2015-04-01,9:00-11:59,Minor,49.25326833,-123.0899824,Cyl-Ped,
2015-03-26,6:00-8:59,Minor,49.27752186,-123.066984,Cyl-Cyl,
2015-03-25,9:00-11:59,Minor,49.24050232,-123.1014864,Cyl-Cyl,
2015-03-20,0:00-2:59,Severe,49.22715826,-123.1551522,Cyl-Ped,
2015-03-20,6:00-8:59,Minor,49.27762869,-123.0757076,Cyl-Unk,
2015-03-20,9:00-11:59,Minor,49.26296007,-123.1029608,Cyl-Unk,
2015-03-19,0:00-2:59,Minor,49.27676634,-123.0998475,Single Cyl,
2015-03-14,,Minor,49.26485742,-123.1147614,Cyl-Ped,
2015-03-14,,Minor,49.26428832,-123.0842314,Single Cyl,
2015-03-12,,Minor,49.26020101,-123.101075,Cyl-Unk,
2015-03-11,21:00-23:59,Minor,49.22018017,-123.0412907,Cyl-Unk,
2015-03-10,,Minor,49.25743336,-123.0918086,Single Cyl,
2015-03-09,18:00-20:59,Minor,49.28113855,-123.0493305,Single Cyl,
2015-03-01,9:00-11:59,Minor,49.21835069,-123.0963108,Cyl-Unk,
2015-02-27,0:00-2:59,Minor,49.25956122,-123.0698156,Cyl-Cyl,
2015-02-20,3:00-5:59,Minor,49.21920398,-123.1285906,Cyl-Cyl,
2015-02-20,12:00-14:59,Minor,49.24516447,-123.0651533,Cyl-Ped,
2015-02-15,9:00-11:59,Minor,49.26538644,-123.140954,Single Cyl,
2015-02-13,18:00-20:59,Minor,49.26950746,-123.0533938,Cyl-Ped,
2015-02-10,15:00-17:59,Minor,49.26560342,-123.2105567,Cyl-Unk,
2015-02-07,,Minor,49.24516447,-123.0651533,Single Cyl,
2015-02-06,,Minor,49.23633657,-123.1016352,Cyl-Ped,
2015-02-06,15:00-17:59,Minor,49.26171104,-123.1386286,Cyl-Unk,
2015-02-01,12:00-14:59,Minor,49.21588565,-123.1402735,Cyl-Unk,
2015-02-01,,Severe,49.23271452,-123.077031,Single Cyl,
2015-01-30,21:00-23:59,Minor,49.23333113,-123.1107373,Single Cyl,
2015-01-29,21:00-23:59,Minor,49.24874254,-123.0761437,Cyl-Unk,
2015-01-24,9:00-11:59,Minor,49.26731409,-123.1007751,Cyl-Unk,
2015-01-22,9:00-11:59,Minor,49.23253884,-123.1162345,Cyl-Unk,
2015-01-06,6:00-8:59,Minor,49.29259463,-123.1337401,Cyl-Ped,
2014-12-26,18:00-20:59,Minor,49.22599322,-123.0907574,Single Cyl,
2014-12-22,,Minor,49.24520314,-123.1533435,Single Cyl,
2014-12-20,6:00-8:59,Minor,49.2486426,-123.0901571,Single Cyl,
2014-12-14,18:00-20:59,Severe,49.23450086,-123.1506279,Cyl-Ped,
2014-12-14,9:00-11:59,Severe,49.26359788,-123.1385577,Cyl-Unk,
2014-12-10,18:00-20:59,Minor,49.28228489,-123.0996065,Cyl-Ped,
2014-12-05,9:00-11:59,Minor,49.23354342,-123.1161922,Cyl-Unk,
2014-12-04,18:00-20:59,Minor,49.22688141,-123.1374447,Cyl-Ped,
2014-11-28,18:00-20:59,Minor,49.26382852,-123.1529276,Cyl-Unk,
2014-11-20,18:00-20:59,Minor,49.22558116,-123.0975287,Cyl-Cyl,
2014-11-15,9:00-11:59,Severe,49.21298808,-123.1300958,Single Cyl,
2014-11-14,12:00-14:59,Minor,49.31555276,-123.138343,Single Cyl,
2014-11-14,,Minor,49.27762869,-123.0757076,Single Cyl,
2014-11-13,18:00-20:59,Minor,49.20292174,-123.077401,Cyl-Ped,
2014-11-12,15:00-17:59,Minor,49.26229011,-123.0658946,Single Cyl,
2014-11-11,,Minor,49.26235011,-123.0736309,Single Cyl,
2014-11-09,15:00-17:59,Minor,49.23354342,-123.1161922,Cyl-Cyl,
2014-11-06,15:00-17:59,Minor,49.21112985,-123.0830764,Single Cyl,
2014-11-04,12:00-14:59,Minor,49.23765694,-123.1279477,Single Cyl,
2014-10-30,12:00-14:59,Minor,49.26201051,-123.1009977,Cyl-Unk,
2014-10-29,21:00-23:59,Minor,49.21935069,-123.1401475,Cyl-Cyl,
2014-10-27,15:00-17:59,Severe,49.23594287,-123.042316,Cyl-Ped,
2014-10-25,,Minor,49.24899082,-123.1154061,Cyl-Cyl,
2014-10-25,9:00-11:59,Severe,49.2696471,-123.0754254,Single Cyl,
2014-10-24,,Severe,49.25747283,-123.0984,Single Cyl,
2014-10-23,6:00-8:59,Minor,49.225329,-123.080051,Cyl-Unk,
2014-10-18,,Minor,49.28376446,-123.1200828,Cyl-Ped,
2014-10-17,12:00-14:59,Minor,49.21810784,-123.073986,Cyl-Ped,
2014-10-17,21:00-23:59,Minor,49.24186874,-123.1393225,Cyl-Unk,
2014-10-17,9:00-11:59,Minor,49.26340646,-123.1265892,Cyl-Unk,
2014-10-13,21:00-23:59,Minor,49.23408158,-123.1550265,Cyl-Ped,
2014-10-12,0:00-2:59,Minor,49.2758799,-123.1242361,Cyl-Unk,
2014-10-10,,Minor,49.24410765,-123.1533844,Cyl-Cyl,
2014-10-10,,Minor,49.24848074,-123.0761522,Single Cyl,
2014-10-05,15:00-17:59,Severe,49.26147817,-123.0833212,Single Cyl,
2014-10-04,,Minor,49.21601992,-123.1355098,Single Cyl,
2014-10-02,21:00-23:59,Minor,49.22566311,-123.101632,Cyl-Cyl,
2014-10-01,6:00-8:59,Minor,49.24303856,-123.0763224,Single Cyl,
2014-10-01,15:00-17:59,Minor,49.26226144,-123.0620261,Single Cyl,
2014-09-30,,Minor,49.27908001,-123.1291811,Single Cyl,
2014-09-27,,Minor,49.26945987,-123.0336927,Cyl-Cyl,
2014-09-24,,Minor,49.22611395,-123.1164924,Cyl-Cyl,
2014-09-23,9:00-11:59,Minor,49.27715047,-123.1261986,Cyl-Cyl,
2014-09-23,9:00-11:59,Minor,49.20968952,-123.0661113,Single Cyl,
2014-09-21,9:00-11:59,Minor,49.26859673,-123.099659,Single Cyl,
2014-09-17,0:00-2:59,Minor,49.23296729,-123.0430923,Cyl-Ped,
2014-09-17,12:00-14:59,Minor,49.25971654,-123.0891632,Cyl-Ped,
2014-09-16,6:00-8:59,Minor,49.21465262,-123.0801162,Cyl-Unk,
2014-09-16,,Severe,49.27857845,-123.0997723,Single Cyl,
2014-09-13,3:00-5:59,Minor,49.27970704,-123.1076172,Single Cyl,
2014-09-13,3:00-5:59,Minor,49.23061387,-123.1397173,Single Cyl,
2014-09-12,0:00-2:59,Minor,49.28024355,-123.0669341,Single Cyl,
2014-09-12,15:00-17:59,Minor,49.25656467,-123.0984313,Single Cyl,
2014-09-12,,Severe,49.28318941,-123.0995671,Single Cyl,
2014-09-07,21:00-23:59,Minor,49.25452334,-123.0836762,Cyl-Cyl,
2014-09-05,21:00-23:59,Severe,49.26077176,-123.1386636,Cyl-Unk,
2014-09-02,15:00-17:59,Severe,49.21480591,-123.0236007,Cyl-Ped,
2014-09-02,15:00-17:59,Minor,49.27897703,-123.1333237,Single Cyl,
2014-09-02,6:00-8:59,Minor,49.23271452,-123.077031,Single Cyl,
2014-08-30,6:00-8:59,Minor,49.26023756,-123.1030787,Cyl-Cyl,
2014-08-30,9:00-11:59,Minor,49.26251786,-123.0945002,Cyl-Unk,
2014-08-28,6:00-8:59,Severe,49.24877824,-123.1010372,Cyl-Unk,
2014-08-28,18:00-20:59,Severe,49.22696578,-123.1398433,Cyl-Unk,
2014-08-28,,Minor,49.26945987,-123.0336927,Single Cyl,
2014-08-27,18:00-20:59,Minor,49.25956122,-123.0698156,Cyl-Cyl,
2014-08-26,12:00-14:59,Minor,49.24941352,-123.1390837,Cyl-Ped,
2014-08-25,21:00-23:59,Severe,49.263368,-123.1241905,Single Cyl,
2014-08-23,,Minor,49.21953148,-123.1545187,Cyl-Unk,
2014-08-23,21:00-23:59,Minor,49.26840944,-123.1710657,Cyl-Unk,
2014-08-22,9:00-11:59,Minor,49.26604264,-123.0774275,Cyl-Unk,
2014-08-21,18:00-20:59,Minor,49.24977569,-123.1592885,Single Cyl,
2014-08-21,15:00-17:59,Minor,49.2107292,-123.1301707,Single Cyl,
2014-08-18,18:00-20:59,Severe,49.26326048,-123.117503,Cyl-Cyl,
2014-08-18,12:00-14:59,Minor,49.2650757,-123.0697093,Single Cyl,
2014-08-12,12:00-14:59,Minor,49.31555276,-123.138343,Single Cyl,
2014-08-11,9:00-11:59,Minor,49.2539383,-123.1139108,Cyl-Unk,
2014-08-11,,Minor,49.25003093,-123.1785855,Single Cyl,
2014-08-10,,Severe,49.23278815,-123.0825707,Single Cyl,
2014-08-10,9:00-11:59,Severe,49.27758128,-123.1354328,Single Cyl,
2014-08-09,21:00-23:59,Minor,49.25709273,-123.1412628,Cyl-Unk,
2014-08-09,21:00-23:59,Severe,49.2330791,-123.1015186,Single Cyl,
2014-08-07,18:00-20:59,Severe,49.26017955,-123.0983083,Cyl-Ped,
2014-08-07,21:00-23:59,Minor,49.22529435,-123.0772914,Cyl-Unk,
2014-08-07,,Minor,49.26017955,-123.0983083,Single Cyl,
2014-08-06,18:00-20:59,Minor,49.25399512,-123.1151945,Cyl-Cyl,
2014-08-03,15:00-17:59,Minor,49.26318198,-123.1128997,Single Cyl,
2014-08-03,15:00-17:59,Minor,49.26318198,-123.1128997,Single Cyl,
2014-08-02,12:00-14:59,Minor,49.27893761,-123.1176877,Single Cyl,
2014-07-31,18:00-20:59,Minor,49.26694759,-123.077409,Single Cyl,
2014-07-30,9:00-11:59,Minor,49.23380638,-123.1238624,Single Cyl,
